experiment,PaCo,sorted_edges,delta_time,max_path_length
sorted_edges,74.68820657700007,9200000,1.795941091954023,4
sorted_edges,76.68538075000015,9300000,1.795941091954023,4
sorted_edges,77.8750707550007,9400000,1.795941091954023,4
sorted_edges,79.13915163999991,9500000,1.795941091954023,4
sorted_edges,80.12282871300067,9600000,1.795941091954023,4
sorted_edges,82.60887291000017,9700000,1.795941091954023,4
sorted_edges,82.71863607399973,9800000,1.795941091954023,4
sorted_edges,83.91632824999942,9900000,1.795941091954023,4
sorted_edges,86.47715140000037,10000000,1.795941091954023,4
sorted_edges,86.63548371599973,10100000,1.795941091954023,4
sorted_edges,88.43843507199927,10200000,1.795941091954023,4
sorted_edges,90.9300977439998,10300000,1.795941091954023,4
sorted_edges,90.33271460099968,10400000,1.795941091954023,4
sorted_edges,92.13191252599972,10500000,1.795941091954023,4
sorted_edges,95.83314993100066,10600000,1.795941091954023,4
sorted_edges,98.07748433100005,10700000,1.795941091954023,4
sorted_edges,97.40510736200031,10800000,1.795941091954023,4
sorted_edges,97.91638507800053,10900000,1.795941091954023,4
sorted_edges,99.87177905299995,11000000,1.795941091954023,4
sorted_edges,100.18441630599955,11100000,1.795941091954023,4
sorted_edges,100.76208034299998,11200000,1.795941091954023,4
sorted_edges,102.53049825800008,11300000,1.795941091954023,4
sorted_edges,103.05739386599998,11400000,1.795941091954023,4
sorted_edges,105.7036214740001,11500000,1.795941091954023,4
sorted_edges,106.5274218479999,11600000,1.795941091954023,4
sorted_edges,107.10758769499989,11700000,1.795941091954023,4
sorted_edges,107.56119247600054,11800000,1.795941091954023,4
sorted_edges,111.25942263700017,11900000,1.795941091954023,4
sorted_edges,111.46579407900026,12000000,1.795941091954023,4
sorted_edges,114.31896556600077,12100000,1.795941091954023,4
sorted_edges,114.8836451799998,12200000,1.795941091954023,4
sorted_edges,114.32144599599997,12300000,1.795941091954023,4
sorted_edges,116.42132559600032,12400000,1.795941091954023,4
sorted_edges,118.05683371599935,12500000,1.795941091954023,4
sorted_edges,120.29281422800068,12600000,1.795941091954023,4
sorted_edges,121.02776226999958,12700000,1.795941091954023,4
sorted_edges,120.7437389630004,12800000,1.795941091954023,4
sorted_edges,125.73675600199931,12900000,1.795941091954023,4
sorted_edges,125.28450056800011,13000000,1.795941091954023,4
sorted_edges,126.6129306720004,13100000,1.795941091954023,4
sorted_edges,132.37463936200038,13200000,1.795941091954023,4
sorted_edges,127.77591996000046,13300000,1.795941091954023,4
sorted_edges,132.2333834180008,13400000,1.795941091954023,4
sorted_edges,131.10849548700025,13500000,1.795941091954023,4
sorted_edges,133.85159053400093,13600000,1.795941091954023,4
sorted_edges,137.71366263100026,13700000,1.795941091954023,4
sorted_edges,136.7198583240006,13800000,1.795941091954023,4
sorted_edges,140.49388615399948,13900000,1.795941091954023,4
sorted_edges,143.26156475800053,14000000,1.795941091954023,4
sorted_edges,142.48949236799854,14100000,1.795941091954023,4
sorted_edges,141.2465957509994,14200000,1.795941091954023,4
sorted_edges,148.93298153700016,14300000,1.795941091954023,4
sorted_edges,158.70491753999886,14400000,1.795941091954023,4
sorted_edges,161.79407844100024,14500000,1.795941091954023,4
sorted_edges,164.79155367199928,14600000,1.795941091954023,4
sorted_edges,162.1330016869997,14700000,1.795941091954023,4
sorted_edges,155.94006817199988,14800000,1.795941091954023,4
sorted_edges,163.01119309599926,14900000,1.795941091954023,4
sorted_edges,166.8691470220001,15000000,1.795941091954023,4
sorted_edges,172.8138731300005,15100000,1.795941091954023,4
sorted_edges,170.83179333099906,15200000,1.795941091954023,4
sorted_edges,167.16612578999957,15300000,1.795941091954023,4
sorted_edges,170.868842287,15400000,1.795941091954023,4
sorted_edges,173.80540484300036,15500000,1.795941091954023,4
sorted_edges,178.65736835700045,15600000,1.795941091954023,4
sorted_edges,174.54869784899893,15700000,1.795941091954023,4
sorted_edges,181.93480679999993,15800000,1.795941091954023,4
sorted_edges,176.56983519499954,15900000,1.795941091954023,4
sorted_edges,178.31680147599945,16000000,1.795941091954023,4
sorted_edges,175.48913711500063,16100000,1.795941091954023,4
sorted_edges,186.63636164199852,16200000,1.795941091954023,4
sorted_edges,187.1967049039995,16300000,1.795941091954023,4
sorted_edges,327.30127669399917,16400000,1.795941091954023,4
sorted_edges,201.64677638299872,16500000,1.795941091954023,4
sorted_edges,207.31683649099978,16600000,1.795941091954023,4
sorted_edges,210.56457485400097,16700000,1.795941091954023,4
sorted_edges,212.8361171610013,16800000,1.795941091954023,4
sorted_edges,210.61653728499914,16900000,1.795941091954023,4
sorted_edges,215.92910137099898,17000000,1.795941091954023,4
sorted_edges,215.31897732699872,17100000,1.795941091954023,4
sorted_edges,209.02068351900016,17200000,1.795941091954023,4
sorted_edges,209.27799441299976,17300000,1.795941091954023,4
sorted_edges,204.02319388700016,17400000,1.795941091954023,4
sorted_edges,203.27968348000104,17500000,1.795941091954023,4
sorted_edges,210.37481985799968,17600000,1.795941091954023,4
sorted_edges,236.65359670600083,17700000,1.795941091954023,4
sorted_edges,235.43270047400256,17800000,1.795941091954023,4
sorted_edges,230.14369540600092,17900000,1.795941091954023,4
sorted_edges,227.0489853959989,18000000,1.795941091954023,4
sorted_edges,224.66328400100247,18100000,1.795941091954023,4
sorted_edges,221.30633872900216,18200000,1.795941091954023,4
sorted_edges,231.5266326560013,18300000,1.795941091954023,4
sorted_edges,243.1689528140014,18400000,1.795941091954023,4
sorted_edges,240.55972310500147,18500000,1.795941091954023,4
sorted_edges,244.71546418800062,18600000,1.795941091954023,4
sorted_edges,241.84093278499859,18700000,1.795941091954023,4
sorted_edges,227.06923777799966,18800000,1.795941091954023,4
sorted_edges,238.93395744100053,18900000,1.795941091954023,4
sorted_edges,237.80294529800085,19000000,1.795941091954023,4
sorted_edges,239.81446617500114,19100000,1.795941091954023,4
sorted_edges,245.61899896600153,19200000,1.795941091954023,4
sorted_edges,237.84798111800046,19300000,1.795941091954023,4
sorted_edges,243.23140190699996,19400000,1.795941091954023,4
sorted_edges,241.73191785600284,19500000,1.795941091954023,4
sorted_edges,244.04606092999893,19600000,1.795941091954023,4
sorted_edges,255.79214931399838,19700000,1.795941091954023,4
sorted_edges,277.0716959050005,19800000,1.795941091954023,4
sorted_edges,267.28984726899944,19900000,1.795941091954023,4
sorted_edges,277.65694695300044,20000000,1.795941091954023,4
sorted_edges,281.56299455299813,20100000,1.795941091954023,4
sorted_edges,276.5140071329988,20200000,1.795941091954023,4
sorted_edges,273.35307510799976,20300000,1.795941091954023,4
sorted_edges,262.6557551670012,20400000,1.795941091954023,4
sorted_edges,260.07507639699907,20500000,1.795941091954023,4
sorted_edges,264.82694794599956,20600000,1.795941091954023,4
sorted_edges,265.80235950600036,20700000,1.795941091954023,4
sorted_edges,259.6883936619997,20800000,1.795941091954023,4
sorted_edges,265.0899141180016,20900000,1.795941091954023,4
sorted_edges,272.6997368029988,21000000,1.795941091954023,4
sorted_edges,265.8275213220004,21100000,1.795941091954023,4
sorted_edges,274.8264230419991,21200000,1.795941091954023,4
sorted_edges,270.28351251999993,21300000,1.795941091954023,4
sorted_edges,279.5972864530013,21400000,1.795941091954023,4
sorted_edges,282.4885926620009,21500000,1.795941091954023,4
sorted_edges,282.2943138900009,21600000,1.795941091954023,4
sorted_edges,287.04109032700217,21700000,1.795941091954023,4
sorted_edges,278.1703652969991,21800000,1.795941091954023,4
sorted_edges,283.6889216749987,21900000,1.795941091954023,4
sorted_edges,285.82020511299925,22000000,1.795941091954023,4
sorted_edges,289.94611379300113,22100000,1.795941091954023,4
sorted_edges,396.2903984500008,22200000,1.795941091954023,4
sorted_edges,306.14612458800184,22300000,1.795941091954023,4
sorted_edges,300.9709773950017,22400000,1.795941091954023,4
sorted_edges,300.64985405900006,22500000,1.795941091954023,4
sorted_edges,303.33168889399894,22600000,1.795941091954023,4
sorted_edges,322.340233414001,22700000,1.795941091954023,4
sorted_edges,315.7126715600025,22800000,1.795941091954023,4
sorted_edges,326.37842462499975,22900000,1.795941091954023,4
sorted_edges,331.15183637500013,23000000,1.795941091954023,4
sorted_edges,341.1582810079999,23100000,1.795941091954023,4
sorted_edges,360.57370820699725,23200000,1.795941091954023,4
sorted_edges,389.82241092799813,23300000,1.795941091954023,4
sorted_edges,348.9234997019994,23400000,1.795941091954023,4
sorted_edges,354.5646740049997,23500000,1.795941091954023,4
sorted_edges,381.8789564949984,23600000,1.795941091954023,4
sorted_edges,384.36896649199844,23700000,1.795941091954023,4
sorted_edges,360.0821241580052,23800000,1.795941091954023,4
sorted_edges,379.1127222060022,23900000,1.795941091954023,4
sorted_edges,381.1726002810028,24000000,1.795941091954023,4
sorted_edges,389.4566320080048,24100000,1.795941091954023,4
sorted_edges,388.64121464699565,24200000,1.795941091954023,4
sorted_edges,393.10613655799534,24300000,1.795941091954023,4
sorted_edges,393.2556626240039,24400000,1.795941091954023,4
sorted_edges,397.19022037299874,24500000,1.795941091954023,4
sorted_edges,368.93859105100273,24600000,1.795941091954023,4
sorted_edges,406.01065302299685,24700000,1.795941091954023,4
sorted_edges,416.56920209300006,24800000,1.795941091954023,4
sorted_edges,425.5475910219975,24900000,1.795941091954023,4
sorted_edges,410.25665496599686,25000000,1.795941091954023,4
sorted_edges,419.89916788800474,25100000,1.795941091954023,4
sorted_edges,394.65782364200277,25200000,1.795941091954023,4
sorted_edges,410.1229080819976,25300000,1.795941091954023,4
sorted_edges,434.39037401899986,25400000,1.795941091954023,4
sorted_edges,414.5829566100001,25500000,1.795941091954023,4
sorted_edges,407.93550420399697,25600000,1.795941091954023,4
sorted_edges,473.1541768660027,25700000,1.795941091954023,4
sorted_edges,439.8360814050029,25800000,1.795941091954023,4
sorted_edges,426.3568159159986,25900000,1.795941091954023,4
sorted_edges,438.27488310699846,26000000,1.795941091954023,4
sorted_edges,455.778390280997,26100000,1.795941091954023,4
sorted_edges,455.11688545099605,26200000,1.795941091954023,4
sorted_edges,569.4247353960018,26300000,1.795941091954023,4
sorted_edges,429.4471205430018,26400000,1.795941091954023,4
sorted_edges,431.4688182699974,26500000,1.795941091954023,4
sorted_edges,409.809465544,26600000,1.795941091954023,4
sorted_edges,448.0556338509996,26700000,1.795941091954023,4
sorted_edges,427.45769912200194,26800000,1.795941091954023,4
sorted_edges,441.26759951099666,26900000,1.795941091954023,4
sorted_edges,422.59271022800385,27000000,1.795941091954023,4
sorted_edges,437.0840118740016,27100000,1.795941091954023,4
sorted_edges,419.0104087880027,27200000,1.795941091954023,4
sorted_edges,432.06254149700544,27300000,1.795941091954023,4
sorted_edges,431.14996252900164,27400000,1.795941091954023,4
sorted_edges,434.5895591649969,27500000,1.795941091954023,4
sorted_edges,448.1126559830009,27600000,1.795941091954023,4
sorted_edges,437.15497714900266,27700000,1.795941091954023,4
sorted_edges,463.0217908849954,27800000,1.795941091954023,4
sorted_edges,447.83253181600594,27900000,1.795941091954023,4
sorted_edges,452.12074858300184,28000000,1.795941091954023,4
sorted_edges,454.27787887400336,28100000,1.795941091954023,4
sorted_edges,456.50071222400584,28200000,1.795941091954023,4
sorted_edges,448.6760640540015,28300000,1.795941091954023,4
sorted_edges,457.37329737000255,28400000,1.795941091954023,4
sorted_edges,463.9685420390015,28500000,1.795941091954023,4
sorted_edges,463.0342825659973,28600000,1.795941091954023,4
sorted_edges,463.2877588010015,28700000,1.795941091954023,4
sorted_edges,463.41961448000075,28800000,1.795941091954023,4
sorted_edges,462.97033719799947,28900000,1.795941091954023,4
sorted_edges,462.9470894039987,29000000,1.795941091954023,4
sorted_edges,485.3782874810058,29100000,1.795941091954023,4
sorted_edges,461.99023367000336,29200000,1.795941091954023,4
sorted_edges,468.2102522569985,29300000,1.795941091954023,4
sorted_edges,454.1668391369967,29400000,1.795941091954023,4
sorted_edges,440.77017428899853,29500000,1.795941091954023,4
sorted_edges,534.7085806399991,29600000,1.795941091954023,4
sorted_edges,434.17785503300547,29700000,1.795941091954023,4
sorted_edges,423.40632748400094,29800000,1.795941091954023,4
sorted_edges,437.2905290089984,29900000,1.795941091954023,4
sorted_edges,439.05763908500376,30000000,1.795941091954023,4
sorted_edges,444.1532150999992,30100000,1.795941091954023,4
sorted_edges,436.38390843000525,30200000,1.795941091954023,4
sorted_edges,438.8525857220011,30300000,1.795941091954023,4
sorted_edges,452.41074232199753,30400000,1.795941091954023,4
sorted_edges,443.74699218099704,30500000,1.795941091954023,4
sorted_edges,441.43322863299545,30600000,1.795941091954023,4
sorted_edges,455.49413279799774,30700000,1.795941091954023,4
sorted_edges,452.64775889500015,30800000,1.795941091954023,4
sorted_edges,461.98996620099933,30900000,1.795941091954023,4
sorted_edges,453.7683613170011,31000000,1.795941091954023,4
sorted_edges,463.6815146779991,31100000,1.795941091954023,4
sorted_edges,476.0837838680018,31200000,1.795941091954023,4
sorted_edges,472.40381401299965,31300000,1.795941091954023,4
sorted_edges,470.64256425300846,31400000,1.795941091954023,4
sorted_edges,476.2108200879884,31500000,1.795941091954023,4
sorted_edges,483.16936960500607,31600000,1.795941091954023,4
sorted_edges,489.41445109900087,31700000,1.795941091954023,4
sorted_edges,504.7290969519963,31800000,1.795941091954023,4
sorted_edges,487.4060439199966,31900000,1.795941091954023,4
sorted_edges,493.05712280799344,32000000,1.795941091954023,4
sorted_edges,494.46964886799105,32100000,1.795941091954023,4
sorted_edges,500.6378276470059,32200000,1.795941091954023,4
sorted_edges,502.67722518599476,32300000,1.795941091954023,4
sorted_edges,494.38073159899795,32400000,1.795941091954023,4
sorted_edges,589.1881512260006,32500000,1.795941091954023,4
sorted_edges,509.75450101599563,32600000,1.795941091954023,4
sorted_edges,523.6993326410011,32700000,1.795941091954023,4
sorted_edges,504.7288241070055,32800000,1.795941091954023,4
sorted_edges,513.2339285820053,32900000,1.795941091954023,4
sorted_edges,504.9591006499977,33000000,1.795941091954023,4
sorted_edges,503.92909363000945,33100000,1.795941091954023,4
sorted_edges,497.9585390049906,33200000,1.795941091954023,4
sorted_edges,502.3200565760053,33300000,1.795941091954023,4
sorted_edges,513.4281257300026,33400000,1.795941091954023,4
sorted_edges,512.4347957400023,33500000,1.795941091954023,4
sorted_edges,509.06315078899206,33600000,1.795941091954023,4
sorted_edges,515.4053190559935,33700000,1.795941091954023,4
sorted_edges,513.9266271880042,33800000,1.795941091954023,4
sorted_edges,510.9670703490119,33900000,1.795941091954023,4
sorted_edges,520.7062489640084,34000000,1.795941091954023,4
sorted_edges,511.9236127100012,34100000,1.795941091954023,4
sorted_edges,519.3542432510003,34200000,1.795941091954023,4
sorted_edges,527.258667637987,34300000,1.795941091954023,4
sorted_edges,540.8598573999916,34400000,1.795941091954023,4
sorted_edges,527.724816285001,34500000,1.795941091954023,4
sorted_edges,535.7192165869928,34600000,1.795941091954023,4
sorted_edges,537.3939802870009,34700000,1.795941091954023,4
sorted_edges,536.7953295159969,34800000,1.795941091954023,4
sorted_edges,541.5284607600042,34900000,1.795941091954023,4
sorted_edges,625.716214806991,35000000,1.795941091954023,4
sorted_edges,548.720549361009,35100000,1.795941091954023,4
sorted_edges,546.0656502649945,35200000,1.795941091954023,4
sorted_edges,549.9721461709996,35300000,1.795941091954023,4
sorted_edges,549.4006231850071,35400000,1.795941091954023,4
sorted_edges,551.8720981349907,35500000,1.795941091954023,4
sorted_edges,551.8452666419907,35600000,1.795941091954023,4
sorted_edges,565.6485289379925,35700000,1.795941091954023,4
sorted_edges,560.8815371889941,35800000,1.795941091954023,4
sorted_edges,564.9514252859954,35900000,1.795941091954023,4
sorted_edges,557.0773715889954,36000000,1.795941091954023,4
sorted_edges,574.6054224850086,36100000,1.795941091954023,4
sorted_edges,573.105949379009,36200000,1.795941091954023,4
sorted_edges,576.7443947050051,36300000,1.795941091954023,4
sorted_edges,575.9908501570026,36400000,1.795941091954023,4
sorted_edges,582.1246497670072,36500000,1.795941091954023,4
sorted_edges,588.1009279950085,36600000,1.795941091954023,4
sorted_edges,578.4626939199952,36700000,1.795941091954023,4
sorted_edges,573.5511147969955,36800000,1.795941091954023,4
sorted_edges,587.4222556320019,36900000,1.795941091954023,4
sorted_edges,585.9353509950015,37000000,1.795941091954023,4
sorted_edges,617.5813154100033,37100000,1.795941091954023,4
sorted_edges,576.0664865330036,37200000,1.795941091954023,4
sorted_edges,689.3763027969981,37300000,1.795941091954023,4
sorted_edges,617.1901969699975,37400000,1.795941091954023,4
sorted_edges,595.9936072679993,37500000,1.795941091954023,4
sorted_edges,597.3433946489968,37600000,1.795941091954023,4
sorted_edges,609.9408798289951,37700000,1.795941091954023,4
sorted_edges,564.3820092020032,37800000,1.795941091954023,4
sorted_edges,550.1882159430097,37900000,1.795941091954023,4
sorted_edges,540.6422771700018,38000000,1.795941091954023,4
sorted_edges,537.2137435400073,38100000,1.795941091954023,4
sorted_edges,535.7196472920041,38200000,1.795941091954023,4
sorted_edges,546.8252959279926,38300000,1.795941091954023,4
sorted_edges,538.6198980190093,38400000,1.795941091954023,4
sorted_edges,539.2023708959896,38500000,1.795941091954023,4
sorted_edges,539.8468970289978,38600000,1.795941091954023,4
sorted_edges,534.6421615920117,38700000,1.795941091954023,4
sorted_edges,531.113788290997,38800000,1.795941091954023,4
sorted_edges,538.7233738950017,38900000,1.795941091954023,4
sorted_edges,536.6857140499924,39000000,1.795941091954023,4
sorted_edges,548.1573153639911,39100000,1.795941091954023,4
sorted_edges,537.4202029449953,39200000,1.795941091954023,4
sorted_edges,540.0428952469956,39300000,1.795941091954023,4
sorted_edges,613.7330622440059,39400000,1.795941091954023,4
sorted_edges,556.3144551970036,39500000,1.795941091954023,4
sorted_edges,548.2701382759988,39600000,1.795941091954023,4
sorted_edges,548.0379201679898,39700000,1.795941091954023,4
sorted_edges,550.3427895109926,39800000,1.795941091954023,4
sorted_edges,553.9150742890051,39900000,1.795941091954023,4
sorted_edges,566.5130239150021,40000000,1.795941091954023,4
sorted_edges,556.6775833229913,40100000,1.795941091954023,4
sorted_edges,557.1079231309996,40200000,1.795941091954023,4
sorted_edges,560.5238095770037,40300000,1.795941091954023,4
sorted_edges,559.915902875,40400000,1.795941091954023,4
sorted_edges,562.912821809994,40500000,1.795941091954023,4
sorted_edges,564.4602793219965,40600000,1.795941091954023,4
sorted_edges,567.0722294550069,40700000,1.795941091954023,4
sorted_edges,581.3167192379915,40800000,1.795941091954023,4
sorted_edges,570.4311270079925,40900000,1.795941091954023,4
sorted_edges,568.8031323920004,41000000,1.795941091954023,4
sorted_edges,575.101729810005,41100000,1.795941091954023,4
sorted_edges,576.1641698180028,41200000,1.795941091954023,4
sorted_edges,640.6964240610105,41300000,1.795941091954023,4
sorted_edges,579.3549687689956,41400000,1.795941091954023,4
sorted_edges,581.6568127579958,41500000,1.795941091954023,4
sorted_edges,582.1396903569985,41600000,1.795941091954023,4
sorted_edges,582.3756701020029,41700000,1.795941091954023,4
sorted_edges,584.5847595079977,41800000,1.795941091954023,4
sorted_edges,591.937422293995,41900000,1.795941091954023,4
sorted_edges,590.3385802099947,42000000,1.795941091954023,4
sorted_edges,590.9542559179972,42100000,1.795941091954023,4
sorted_edges,594.423347486998,42200000,1.795941091954023,4
sorted_edges,593.7722237139969,42300000,1.795941091954023,4
sorted_edges,598.4874340609967,42400000,1.795941091954023,4
sorted_edges,600.3342502760061,42500000,1.795941091954023,4
sorted_edges,601.5329182379937,42600000,1.795941091954023,4
sorted_edges,606.8623592759977,42700000,1.795941091954023,4
sorted_edges,605.3842041330063,42800000,1.795941091954023,4
sorted_edges,615.3940477249998,42900000,1.795941091954023,4
sorted_edges,621.7768505770073,43000000,1.795941091954023,4
sorted_edges,606.5130224129825,43100000,1.795941091954023,4
sorted_edges,672.2417000779824,43200000,1.795941091954023,4
sorted_edges,609.3034500470094,43300000,1.795941091954023,4
sorted_edges,613.5154140730156,43400000,1.795941091954023,4
sorted_edges,625.1511651040055,43500000,1.795941091954023,4
sorted_edges,656.9127259530069,43600000,1.795941091954023,4
sorted_edges,680.8306326069869,43700000,1.795941091954023,4
sorted_edges,660.2875709960063,43800000,1.795941091954023,4
sorted_edges,613.8307030730066,43900000,1.795941091954023,4
sorted_edges,613.9311601130175,44000000,1.795941091954023,4
sorted_edges,626.1757533139898,44100000,1.795941091954023,4
sorted_edges,615.8575938350114,44200000,1.795941091954023,4
sorted_edges,618.5980025269964,44300000,1.795941091954023,4
sorted_edges,618.5330571870145,44400000,1.795941091954023,4
sorted_edges,623.6045389710052,44500000,1.795941091954023,4
sorted_edges,623.6503105709853,44600000,1.795941091954023,4
sorted_edges,637.7138755269989,44700000,1.795941091954023,4
sorted_edges,628.2179506230168,44800000,1.795941091954023,4
sorted_edges,688.8599478200194,44900000,1.795941091954023,4
sorted_edges,628.9105577220034,45000000,1.795941091954023,4
sorted_edges,630.8070157190086,45100000,1.795941091954023,4
sorted_edges,634.5625720869866,45200000,1.795941091954023,4
sorted_edges,635.1442206829961,45300000,1.795941091954023,4
sorted_edges,647.3259316210169,45400000,1.795941091954023,4
sorted_edges,636.0280851300049,45500000,1.795941091954023,4
sorted_edges,638.5029197089898,45600000,1.795941091954023,4
sorted_edges,639.7508602859743,45700000,1.795941091954023,4
sorted_edges,644.9610250120168,45800000,1.795941091954023,4
sorted_edges,654.6858239489957,45900000,1.795941091954023,4
sorted_edges,650.0871436340094,46000000,1.795941091954023,4
sorted_edges,649.9641924909956,46100000,1.795941091954023,4
sorted_edges,656.5413971079979,46200000,1.795941091954023,4
sorted_edges,648.2948090669815,46300000,1.795941091954023,4
sorted_edges,654.9601650400145,46400000,1.795941091954023,4
sorted_edges,652.5934949229995,46500000,1.795941091954023,4
sorted_edges,716.9642395809933,46600000,1.795941091954023,4
sorted_edges,659.3611303180223,46700000,1.795941091954023,4
sorted_edges,660.6561332569981,46800000,1.795941091954023,4
sorted_edges,659.736290787987,46900000,1.795941091954023,4
sorted_edges,664.8232635839959,47000000,1.795941091954023,4
sorted_edges,660.9735089729948,47100000,1.795941091954023,4
sorted_edges,666.5599556759989,47200000,1.795941091954023,4
sorted_edges,666.1281532410067,47300000,1.795941091954023,4
sorted_edges,669.1327493569988,47400000,1.795941091954023,4
sorted_edges,670.7827599459852,47500000,1.795941091954023,4
sorted_edges,729.3250889919873,47600000,1.795941091954023,4
sorted_edges,672.8595081620151,47700000,1.795941091954023,4
sorted_edges,676.9530556310201,47800000,1.795941091954023,4
sorted_edges,678.4752312250203,47900000,1.795941091954023,4
sorted_edges,677.1992440710019,48000000,1.795941091954023,4
sorted_edges,679.187394617009,48100000,1.795941091954023,4
