experiment,PaCo2,sorted_edges,delta_time,max_path_length
max_path_length,6.329231,2172808,1.795941091954023,1
max_path_length,21.350578,2172808,1.795941091954023,2
max_path_length,97.69504799999999,2172808,1.795941091954023,3
max_path_length,786.4942000000001,2172808,1.795941091954023,4
max_path_length,7803.279906,2172808,1.795941091954023,5
